ingredient_name,rank,time_stamp,product_title,origial_price,price,unit,measure,unit_price,gram_price,discount_rate,badage_rocket,review_count,url,image
두부,3,2024-07-29 16:17:17,"풀무원 특등급 국산콩 두부 부침찌개 겸용, 300g, 2개입",5950,5480,100,g,913,9.13,7%,로켓배송,170416,https://www.coupang.com/vp/products/111268977?itemId=335162778&vendorItemId=3822329894,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1750081896250452-1ce779b9-4a70-4d3c-b0a4-8a88f5d99f81.jpg
두부,4,2024-07-29 16:17:17,"풀무원 크고 단단한 두부, 1kg, 1개",3980,3470,100,g,347,3.47,12%,로켓배송,38663,https://www.coupang.com/vp/products/7196800508?itemId=17238036837&vendorItemId=84409649488,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/20108337541861-2a7bd560-0cdf-480f-ab64-db64e233c0f6.jpg
두부,5,2024-07-29 16:17:17,"풀무원 소가 찌개두부, 290g, 1개",1390,1280,100,g,441,4.41,7%,로켓배송,5171,https://www.coupang.com/vp/products/7614436434?itemId=20174033794&vendorItemId=87266101083,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/365228343309193-a8ba0ced-f009-4306-902c-5745a4f92b84.jpg
두부,6,2024-07-29 16:17:17,"풀무원 크고 단단한 두부, 500g, 1개",,2500,100,g,500,5.0,,로켓배송,38663,https://www.coupang.com/vp/products/7196800508?itemId=18181850396&vendorItemId=85330851237,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/03/09/18/3/c839207f-3d5f-4aad-a302-04f3b34e288c.jpg
두부,7,2024-07-29 16:17:17,"곰곰 우리콩 두부, 500g, 2팩",,5740,100,g,574,5.74,,로켓배송,34976,https://www.coupang.com/vp/products/6631614249?itemId=15120387831&vendorItemId=82342132523,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8427165790538253-3b58447c-9d4c-4edc-b611-55c625059776.jpg
두부,8,2024-07-29 16:17:17,"풀무원크고단단한 두부2kg+아이스배송, 1kg, 2개",17800,10980,100,g,549,5.49,38%,,334,https://www.coupang.com/vp/products/6909767972?itemId=16647997029&vendorItemId=83832001248,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a8b2/28fa4960ab55773abe3e91fc315038d1b961156d75eaa3da74b3c4acbd11.png
두부,9,2024-07-29 16:17:17,"댐양소 전통 맷돌방식 자연탈수 손두부 수제두부 450g, 3개",7500,6000,,,,,20%,,1193,https://www.coupang.com/vp/products/7107221032?itemId=17756705921&vendorItemId=80927332458,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/89fe/706419c0fb28e1d1cba296ca5c7653975eb92cdeb7fc8fe236b4cca538bc.jpg
두부,10,2024-07-29 16:17:17,"행복한콩 양념이잘배는찌개두부 300g, 4개",50000,8000,100,g,667,6.67,84%,,191,https://www.coupang.com/vp/products/6908213487?itemId=16639690461&vendorItemId=84440335313,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/81c4/bd95932b1096a053b5983e302a13b27780a31715287d0fc558465d4d9797.jpg
들기름,1,2024-07-29 16:17:18,"시장쏙 전연화 들기름, 350ml, 1개",38000,16990,10,ml,485,48.5,55%,,9491,https://www.coupang.com/vp/products/6689520182?itemId=13171637543&vendorItemId=87161894365,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e2f7/1291094b9d78add0af635e95324af03f0591f79c390bf188dcf95f6a31fb.jpg
들기름,2,2024-07-29 16:17:18,"해표 참진한 들기름, 320ml, 1개",,8300,10,ml,259,25.9,,로켓배송,5942,https://www.coupang.com/vp/products/14048?itemId=41036&vendorItemId=3000014831,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/338408797573843-daac46b1-505e-4aaa-965b-4524d8b11ab2.jpg
들기름,3,2024-07-29 16:17:18,"전연화 들기름, 300ml, 1개",35900,10990,10,ml,366,36.6,69%,로켓배송,9491,https://www.coupang.com/vp/products/6689520182?itemId=13079601500&vendorItemId=87037310692,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a5ff/4b7420dc36b54281e99cd800ef294e14356e5f17e5d03cadd1b2e292cde0.jpg
들기름,4,2024-07-29 16:17:18,"시장쏙 전연화 들기름, 350ml, 2개",63200,31000,10,ml,443,44.3,50%,,9491,https://www.coupang.com/vp/products/6689520182?itemId=15454438384&vendorItemId=87161915778,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8ea5/6b8c601cfc5ebde9d3b70401305362de01421e700934ca348f870fd7430d.jpg
들기름,5,2024-07-29 16:17:18,"시장쏙 전연화 들기름, 300ml, 2개",48000,19980,10,ml,333,33.3,58%,로켓배송,9491,https://www.coupang.com/vp/products/6689520182?itemId=17268498248&vendorItemId=87032506562,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/451c/e1aafd90a01bf473fc2d1ac29da42e4f1ad222e21bc17ad0356c6f8b5ec4.jpg
들기름,6,2024-07-29 16:17:18,"해표 참진한 들기름, 500ml, 1개",16380,16180,10,ml,324,32.4,1%,로켓배송,2430,https://www.coupang.com/vp/products/7219838414?itemId=18292700044&vendorItemId=85438358926,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/375581151372980-32708756-b02d-4600-95e5-b14dc9c25df5.jpg
들기름,7,2024-07-29 16:17:18,"청정식품 HACCP 통들깨 100% 고소한 들기름, 1개, 350ml",,9900,10,ml,283,28.3,,,82,https://www.coupang.com/vp/products/8005569341?itemId=22314235466&vendorItemId=89359641880,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b331/cf44290c87919d1c6e279c96cc3400829a3d35a69ee949966791bdb6bd32.jpg
들기름,8,2024-07-29 16:17:18,"해표 참진한 들기름, 320ml, 1개",,8300,10,ml,259,25.9,,로켓배송,399,https://www.coupang.com/vp/products/7851778927?itemId=21403181146&vendorItemId=88459777265,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/338408797573843-daac46b1-505e-4aaa-965b-4524d8b11ab2.jpg
들기름,9,2024-07-29 16:17:18,"해표 참진한 들기름, 320ml, 2개",15440,15100,10,ml,236,23.6,2%,로켓배송,5942,https://www.coupang.com/vp/products/14048?itemId=17905766040&vendorItemId=85068508116,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/38376563885502-28ad1280-100d-4cd7-b89c-0194fbaabe15.jpg
들기름,10,2024-07-29 16:17:18,"한식품 한들기름 1.8L, 1개",,26500,10,ml,147,14.7,,로켓배송,57,https://www.coupang.com/vp/products/5434104918?itemId=431591957&vendorItemId=90766054042,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c5fd/942ce879058185dbd3c6ccf542c50142fe4131c41cff6d48df6c5b7dada7.png
들기름(또는 식용유),1,2024-07-29 16:17:19,"해표 참진한 들기름, 500ml, 1개",16380,16180,10,ml,324,32.4,1%,로켓배송,2430,https://www.coupang.com/vp/products/7219838414?itemId=18292700044&vendorItemId=85438358926,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/375581151372980-32708756-b02d-4600-95e5-b14dc9c25df5.jpg
들기름(또는 식용유),2,2024-07-29 16:17:19,"시장쏙 전연화 들기름, 350ml, 1개",38000,16990,10,ml,485,48.5,55%,,9491,https://www.coupang.com/vp/products/6689520182?itemId=13171637543&vendorItemId=87161894365,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e2f7/1291094b9d78add0af635e95324af03f0591f79c390bf188dcf95f6a31fb.jpg
들기름(또는 식용유),3,2024-07-29 16:17:19,"해표 참진한 들기름, 320ml, 2개",15440,15100,10,ml,236,23.6,2%,로켓배송,5942,https://www.coupang.com/vp/products/14048?itemId=17905766040&vendorItemId=85068508116,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/38376563885502-28ad1280-100d-4cd7-b89c-0194fbaabe15.jpg
들기름(또는 식용유),4,2024-07-29 16:17:19,"해표 참진한 들기름, 320ml, 1개",,8300,10,ml,259,25.9,,로켓배송,399,https://www.coupang.com/vp/products/7851778927?itemId=21403181146&vendorItemId=88459777265,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/338408797573843-daac46b1-505e-4aaa-965b-4524d8b11ab2.jpg
들기름(또는 식용유),5,2024-07-29 16:17:19,"전연화 들기름, 300ml, 1개",35900,10990,10,ml,366,36.6,69%,로켓배송,9491,https://www.coupang.com/vp/products/6689520182?itemId=13079601500&vendorItemId=87037310692,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a5ff/4b7420dc36b54281e99cd800ef294e14356e5f17e5d03cadd1b2e292cde0.jpg
들기름(또는 식용유),6,2024-07-29 16:17:19,"시장쏙 전연화 들기름, 350ml, 2개",63200,31000,10,ml,443,44.3,50%,,9491,https://www.coupang.com/vp/products/6689520182?itemId=15454438384&vendorItemId=87161915778,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8ea5/6b8c601cfc5ebde9d3b70401305362de01421e700934ca348f870fd7430d.jpg
들기름(또는 식용유),7,2024-07-29 16:17:19,"오뚜기 향긋한 들기름, 320ml, 1개",15880,12470,10,ml,390,39.0,21%,로켓배송,10756,https://www.coupang.com/vp/products/1008970?itemId=4242022&vendorItemId=3005113489,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2016/10/18/3005113489/469c8c45-7767-44b7-a4ba-5668ac71cd7d.jpg
들기름(또는 식용유),8,2024-07-29 16:17:19,"해표 참진한 들기름, 500ml, 2개",30100,29220,10,ml,292,29.2,2%,로켓배송,2430,https://www.coupang.com/vp/products/7219838414?itemId=18595396246&vendorItemId=85731555962,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/375581026738158-2fd0b0fe-c3d3-456b-81dd-adca539c6053.jpg
들기름(또는 식용유),9,2024-07-29 16:17:19,"오뚜기 향긋한 들기름, 160ml, 1개",,7900,10,ml,494,49.4,,로켓배송,4842,https://www.coupang.com/vp/products/8180141941?itemId=24465769&vendorItemId=3036047180,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/42421160616983-b265473b-c9ae-452c-8d0b-7deefdc1d514.jpg
들기름(또는 식용유),10,2024-07-29 16:17:19,"해표 참진한 들기름, 320ml, 2개",15440,15100,10,ml,236,23.6,2%,로켓배송,399,https://www.coupang.com/vp/products/7851778927?itemId=21403181569&vendorItemId=88459777582,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/814448407277305-ac5f82a6-e22c-49e9-b1ad-7a363fcb34ee.jpg
들깨가루,1,2024-07-29 16:17:20,"그대로 탈피 들깨가루 1kg, 1개",,9910,100,g,991,9.91,,,7073,https://www.coupang.com/vp/products/7612122683?itemId=20163156442&vendorItemId=4314347463,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3dfc/d57b62ebe9a3b4f629412ed040feb1e3edd6cb28eeb9e175b31b249969cd.jpg
들깨가루,2,2024-07-29 16:17:20,"청은 들깨가루, 200g, 1개",,3520,100,g,1760,17.6,,로켓배송,3647,https://www.coupang.com/vp/products/46179721?itemId=8535057114&vendorItemId=75822480566,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/525833773577576-4adf002e-8e18-496e-a900-c982b796cf1f.jpg
들깨가루,3,2024-07-29 16:17:20,"23년산 햇 껍질째 들깨가루 (탕용) 1kg, 1개",,8310,100,g,831,8.31,,,1446,https://www.coupang.com/vp/products/1060458752?itemId=2004669584&vendorItemId=70004615073,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/061f/cb1b650bdb6ff0060e60e6834f842003ea528134becba3c7311f9e908bcb.jpg
들깨가루,4,2024-07-29 16:17:20,"[100% 국산 탈피] 비이츠 고소함 담은 들깨가루, 1개, 200g",46400,13900,100,g,6950,69.5,70%,로켓배송,321,https://www.coupang.com/vp/products/8048947515?itemId=22567247254&vendorItemId=89610303767,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e307/8a8da179e3f9bbb15983f53953ddf897ead233fa2d7fe9e70505fe35540b.jpg
들깨가루,5,2024-07-29 16:17:20,"청정식품 HACCP 식당용 고소한 탈피들깨가루, 1kg, 1개",,7100,,,,,,,1661,https://www.coupang.com/vp/products/205840082?itemId=606537151&vendorItemId=4321618218,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/40cd/60e9937c8b6a69914b0a86e93deb98c333257dd3ebf4b839c5a59b48f6a9.jpg
들깨가루,6,2024-07-29 16:17:20,"식품공방 박피들깨 (탈피) 1kg, 1개",,9700,100,g,970,9.7,,,610,https://www.coupang.com/vp/products/6669341850?itemId=18333052227&vendorItemId=85477546159,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5cf1/28d44c94e2ef8b70c2f457f5b35c4e6a0220b4d3c10b4688dd6707a95bef.jpg
들깨가루,7,2024-07-29 16:17:20,"청정 자연 국산100% 들깨기피가루 탈피 거피 500g/1kg, 500g, 1개",22000,18500,10,g,370,37.0,15%,,661,https://www.coupang.com/vp/products/7219774507?itemId=18292419101&vendorItemId=85438061401,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/fd19/0d07bbaab879342ba21078dc3dcbf187e002e1a2fa798f47940c3b78f2a2.png
들깨가루,8,2024-07-29 16:17:20,"지리산처럼 고소한 국산 들깨가루, 150g, 1개",12700,10280,100,g,6853,68.53,19%,로켓배송,6812,https://www.coupang.com/vp/products/209886956?itemId=624456477&vendorItemId=4639838859,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/75496972532455-322f4824-9289-4e52-ac22-b9a5a939a7a1.png
들깨가루,9,2024-07-29 16:17:20,"햇님마을 국산 100% 들깨가루, 100g, 1개",8900,6490,100,g,6490,64.9,27%,로켓배송,192,https://www.coupang.com/vp/products/7852071309?itemId=21404302982&vendorItemId=88460880412,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1357634028337285-41c16e07-8d2d-4086-8cba-a1d1f7cb0566.jpg
들깨가루,10,2024-07-29 16:17:20,"식품공방 박피들깨 1box (20개입), 1박스, 1kg",,155600,100,g,15560,155.6,,로켓배송,,https://www.coupang.com/vp/products/8248309371?itemId=23742763222&vendorItemId=90767355377,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6b2b/165ad69925c5fefb871071c3357ca6e48733e41407d2290ee3dfa3b1c410.jpg
떡국떡,1,2024-07-29 16:17:21,"곰곰 쌀 떡국떡, 1kg, 1개",,2470,100,g,247,2.47,,로켓배송,39784,https://www.coupang.com/vp/products/1548173551?itemId=15785838711&vendorItemId=82998739144,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1106019142376472-e3646fc8-05f6-4235-953c-a6fd5ebb45c1.jpg
떡국떡,2,2024-07-29 16:17:21,"풀무원 우리쌀떡국떡, 700g, 1개",6950,4880,100,g,697,6.97,29%,로켓배송,26043,https://www.coupang.com/vp/products/111268983?itemId=335162784&vendorItemId=3822329901,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1106160446783408-2596afe0-acd0-4da7-813d-a1fba4d4e3b2.jpg
떡국떡,3,2024-07-29 16:17:21,"곰곰 우리쌀 떡국떡, 700g, 1개",,3990,100,g,570,5.7,,로켓배송,44463,https://www.coupang.com/vp/products/1548173648?itemId=2650025284&vendorItemId=70640893789,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2073367962583349-0b1836ad-4627-4f4e-9039-7349de60682d.png
떡국떡,4,2024-07-29 16:17:21,"풀무원 순쌀 떡국떡, 1.5kg, 1개",7080,6780,100,g,452,4.52,4%,로켓배송,13119,https://www.coupang.com/vp/products/1278087108?itemId=2285253352&vendorItemId=70282340114,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1201034169671835-7f90fa64-5f08-4ed8-bb40-8199f7688780.jpg
떡국떡,5,2024-07-29 16:17:21,"풀무원 쌀 떡국떡, 500g, 1개",,2300,100,g,460,4.6,,로켓배송,1413,https://www.coupang.com/vp/products/7718451619?itemId=20707985960&vendorItemId=87779110514,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/0ochhrq7/8daa4a498ee346c1ab457b9165a222b1.jpg
떡국떡,6,2024-07-29 16:17:21,"면사랑 쌀떡국떡, 1kg, 1개",,4950,100,g,495,4.95,,로켓배송,1352,https://www.coupang.com/vp/products/7106540478?itemId=17753630597&vendorItemId=84918045114,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/906634436221113-aa067106-5531-4cdd-9ae4-a4e05a24f237.jpg
떡국떡,7,2024-07-29 16:17:21,"곰곰 쌀 떡국떡, 1kg, 2개",,4790,100,g,240,2.4,,로켓배송,39784,https://www.coupang.com/vp/products/1548173551?itemId=19223912770&vendorItemId=86340595296,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5148405659247263-7c420bfb-c44b-4c5a-9996-4a75566c5384.jpg
떡국떡,8,2024-07-29 16:17:21,"면사랑 쌀떡국떡, 1kg, 3개",,8870,100,g,296,2.96,,,1352,https://www.coupang.com/vp/products/7106540478?itemId=19345177095&vendorItemId=88387424593,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/103a/c311722fea7db0b4a9934aae42f0b214396c32561739c53c9abcbb9be20c.jpg
떡국떡,9,2024-07-29 16:17:21,"곰곰 쌀 떡국떡, 1kg, 5개",,11380,100,g,228,2.28,,로켓배송,39784,https://www.coupang.com/vp/products/1548173551?itemId=19223912803&vendorItemId=86340595351,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/602990360145222-048986f3-729b-4f79-bada-92aec724306e.jpg
떡국떡,10,2024-07-29 16:17:21,"면사랑 쌀떡국떡, 1kg, 2개",,6850,100,g,343,3.43,,,1352,https://www.coupang.com/vp/products/7106540478?itemId=19345176956&vendorItemId=90271094608,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/513e/d6fccf308dd12dcf3fcc5828b8efe3121560bba0f47b6d223d6bb1a86f3c.jpg
떡복이,1,2024-07-29 16:17:23,"풀무원 밀 누들 국물떡볶이 2인분, 423.5g, 1개",5480,2980,100,g,704,7.04,45%,로켓배송,35587,https://www.coupang.com/vp/products/111269023?itemId=335162862&vendorItemId=3822330082,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/926091216607377-d7a45bc7-a688-425c-88c5-ba14c47c708f.jpg
떡복이,2,2024-07-29 16:17:23,"풀무원 밀 누들 국물떡볶이 2인분, 423.5g, 2개",10960,5780,100,g,682,6.82,47%,로켓배송,35587,https://www.coupang.com/vp/products/111269023?itemId=19224584604&vendorItemId=86341247128,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/927523040266955-9ff31914-6408-4357-bbea-5c90a10ccd4f.jpg
떡복이,3,2024-07-29 16:17:23,"추억의 국민학교 떡볶이 오리지널 (냉동), 600g, 2개",13000,12700,100,g,1058,10.58,2%,로켓배송,61454,https://www.coupang.com/vp/products/115734217?itemId=351022598&vendorItemId=3855510397,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1327632924357665-a8839ab4-4774-4f41-ad6e-35c22d6abc35.jpg
떡복이,4,2024-07-29 16:17:23,"곰곰 국물 떡볶이, 421g, 2개",7370,4640,100,g,551,5.51,37%,로켓배송,924,https://www.coupang.com/vp/products/7636967600?itemId=20623734091&vendorItemId=87697860860,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/33e3ff17-c106-44cd-811d-fb071bcd916a8843498095194196539.png
떡복이,5,2024-07-29 16:17:23,"미미네 오리지널 국물떡볶이 570g*10팩 세트 (총 30인분), 570g, 10개",,39900,100,g,700,7.0,,,2527,https://www.coupang.com/vp/products/2176622393?itemId=21435370590&vendorItemId=78384244136,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/799d/2f9654159ebf0326b194ee8c9d94bbd68cb0873ff365c2bc5418929da265.jpg
떡복이,6,2024-07-29 16:17:23,"고래사어묵 어묵떡볶이 (냉동), 520g, 1팩",6600,5520,100,g,1062,10.62,16%,로켓배송,754,https://www.coupang.com/vp/products/7690240662?itemId=20563260541&vendorItemId=87638950826,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1581911236549853-093acd8b-564a-4af1-931e-1786e85731c9.jpg
떡복이,7,2024-07-29 16:17:23,"곰곰 추억의 오리지널 떡볶이 (냉동), 600g, 2개입",,8990,100,g,749,7.49,,로켓배송,4740,https://www.coupang.com/vp/products/6067286056?itemId=11184769188&vendorItemId=78462631467,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/925733300462130-5ada9d4d-d1cb-4ccf-8382-e8feed185d59.jpg
떡복이,8,2024-07-29 16:17:23,"석관동떡볶이 오리지날맛 (냉동), 520g, 1개",,5500,100,g,1058,10.58,,로켓배송,2903,https://www.coupang.com/vp/products/7062849301?itemId=17517586614&vendorItemId=84684781913,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4200981398039653-f1a62b6b-fbc6-471e-a027-7467aae3c22e.jpg
떡복이,9,2024-07-29 16:17:23,"미미네 어묵많이 국물떡볶이 (냉동), 570g, 2봉",,11800,100,g,1035,10.35,,로켓배송,7150,https://www.coupang.com/vp/products/5643831266?itemId=9213198892&vendorItemId=76498885413,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/78289189948586-82753805-4e1b-4cd7-8ff6-a3d649b75f93.jpg
떡복이,10,2024-07-29 16:17:23,"추억의 국민학교 떡볶이 오리지널 (냉동), 600g, 4개",25220,23660,100,g,986,9.86,6%,로켓배송,61454,https://www.coupang.com/vp/products/115734217?itemId=19224581902&vendorItemId=86341244558,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2859659932914007-fda2d65b-095a-445d-adfa-2ca5a6881101.jpg
떡볶이떡,1,2024-07-29 16:17:24,"곰곰 쌀떡볶이떡, 1kg, 1개",,2470,100,g,247,2.47,,로켓배송,42298,https://www.coupang.com/vp/products/1548173516?itemId=2650025169&vendorItemId=70640893745,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/12570459420540178-985b6697-7e74-4900-94e8-c6a601fc4843.jpg
떡볶이떡,2,2024-07-29 16:17:24,"풀무원 밀떡볶이떡, 550g, 1개",,2990,100,g,544,5.44,,로켓배송,2440,https://www.coupang.com/vp/products/7718451602?itemId=20707985836&vendorItemId=87779110520,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/m7ad3dvy/2e77ff398ee64549ba5580efd4da5fe8.jpg
떡볶이떡,3,2024-07-29 16:17:24,"곰곰 쌀떡볶이떡, 1kg, 2개",,4790,100,g,240,2.4,,로켓배송,42298,https://www.coupang.com/vp/products/1548173516?itemId=19223672609&vendorItemId=86340358111,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/602696160269602-b8179cdf-6a74-4664-9ada-d4e1bc40f3c3.jpg
떡볶이떡,4,2024-07-29 16:17:24,"곰곰 쌀떡볶이떡, 1kg, 6개",,13390,100,g,223,2.23,,로켓배송,42298,https://www.coupang.com/vp/products/1548173516?itemId=19223674588&vendorItemId=86340359993,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5831432836082733-e2b8ad82-b76b-4f91-96b8-4830939b446c.jpg
떡볶이떡,5,2024-07-29 16:17:24,"식자재왕 밀떡볶이떡 직각, 2kg, 6개",43200,35940,100,g,300,3.0,16%,로켓배송,132,https://www.coupang.com/vp/products/6010083088?itemId=10902002721&vendorItemId=78181863750,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/08/03/14/7/fe905697-237f-4012-a3f5-5c536e382ac5.jpg
떡볶이떡,6,2024-07-29 16:17:24,"풀무원 우리쌀 한입 떡볶이떡, 400g, 1개",4690,3400,100,g,850,8.5,27%,로켓배송,172,https://www.coupang.com/vp/products/7718453587?itemId=20707996094&vendorItemId=87779119199,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/gcd6zsnf/03281c1efc624b57b6e003eff34eac78.jpg
떡볶이떡,7,2024-07-29 16:17:24,"면사랑 밀떡볶이, 1kg, 1개",5780,4200,100,g,420,4.2,27%,로켓배송,587,https://www.coupang.com/vp/products/7941781747?itemId=21876499928&vendorItemId=88924618942,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/eft8ndnw/3aca89b04b0c40878fdf9ceea2eaad53.jpg
떡볶이떡,8,2024-07-29 16:17:24,"청정원 순쌀 떡볶이떡, 1kg, 1개",4230,3780,100,g,378,3.78,10%,로켓배송,18598,https://www.coupang.com/vp/products/130167662?itemId=383074493&vendorItemId=3930000275,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5916864269347295-5eded510-cb49-455e-a440-73c54bc566cb.jpg
떡볶이떡,9,2024-07-29 16:17:24,"면사랑 밀떡볶이, 1kg, 4개",21270,15450,100,g,386,3.86,27%,로켓배송,587,https://www.coupang.com/vp/products/7941781747?itemId=22275891484&vendorItemId=89321532471,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/e74fec51-d4ee-4981-80fd-ed9037d24c7a2087858497079338085.png
떡볶이떡,10,2024-07-29 16:17:24,"면사랑 밀떡볶이, 1kg, 6개",,22680,100,g,378,3.78,,로켓배송,587,https://www.coupang.com/vp/products/7941781747?itemId=22275892476&vendorItemId=89321533401,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/a147a8ab-e98b-4337-b968-9f0631c262e92716594122937564963.png
뜨거운 물,1,2024-07-29 16:17:25,"필립스 3000 시리즈 무선 전기포트, HD9318/20",35000,26290,,,,,24%,로켓배송,29318,https://www.coupang.com/vp/products/2068932759?itemId=3515436046&vendorItemId=71501561600,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/550198729724681-d74616e4-4b66-415e-a649-9fb26a769bee.jpg
뜨거운 물,2,2024-07-29 16:17:25,"맘쿡 스텐레스 무선 전기 주전자 1.8L, DMK-1800S",,8740,,,,,,로켓배송,3025,https://www.coupang.com/vp/products/7284479131?itemId=18604833765&vendorItemId=77978645701,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2443627381108083-c54035dc-399e-4bc6-8b21-838cc67c9499.jpg
뜨거운 물,3,2024-07-29 16:17:25,"보아르 더온리제로 스마트한 온도조절 3초 직수포트, VPT-001WH",79000,73800,,,,,6%,로켓배송,466,https://www.coupang.com/vp/products/6133211986?itemId=11710421615&vendorItemId=78984594891,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2445932600211742-41e49d7d-a9fa-4020-b72b-73c3396cd9bc.jpg
